,,,,,,,,,,55/18,55/19,55/20,55/21,56/18,56/19,56/20,56/21,57/18,57/19,57/20,57/21,58/18,58/19,58/20,58/21,59/18,59/19,59/20,59/21,60/18,60/19,60/20,60/21
58,19,2768,10769, 모던/포스트모던문화읽기,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10769, 모던/포스트모던문화읽기,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11056, 문화로읽는한국사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11056, 문화로읽는한국사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11185, 문화와예술을통해본르네상스역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11185, 문화와예술을통해본르네상스역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10772, 여성과사회정의,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10772, 여성과사회정의,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11054, 연어프로젝트:한국여성나의뿌리를찾아서 ,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11054, 연어프로젝트:한국여성나의뿌리를찾아서 ,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10108, 인간과종교,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10108, 인간과종교,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11041, 인간과철학적사유,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11041, 인간과철학적사유,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11293, 인물로본중국의역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11293, 인물로본중국의역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10581, 인물로본한국사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10581, 인물로본한국사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11078, 젠더와역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11078, 젠더와역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10767, 종교와문화,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10767, 종교와문화,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11057, 주제로살펴보는서양근현대사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11057, 주제로살펴보는서양근현대사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10544, 중국의역사와문화,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10544, 중국의역사와문화,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11297, 질병치료와백신의역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11297, 질병치료와백신의역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11189, 철학의은유들,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11189, 철학의은유들,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11045, 패러다임전환과비판이론,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11045, 패러다임전환과비판이론,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10149, 한국근현대사 ,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,10149, 한국근현대사 ,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11058, 한국사의새로운이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11058, 한국사의새로운이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11186, Evolutionary Origin of Humans,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11186, Evolutionary Origin of Humans,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11295, 인공지능시대의과학과종교,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2768,11295, 인공지능시대의과학과종교,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11360,ICT융합복지와법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11360,ICT융합복지와법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10011, 가족건강과간호,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10011, 가족건강과간호,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10932, 건축으로읽는사회문화사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10932, 건축으로읽는사회문화사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10013, 경영과사회,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10013, 경영과사회,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11068, 글로벌사회변동과쟁점지역연구,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11068, 글로벌사회변동과쟁점지역연구,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10913, 글로벌시대의다문화사회,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10913, 글로벌시대의다문화사회,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10914, 글로벌시대의아시아여성,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10914, 글로벌시대의아시아여성,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10091, 노동과젠더,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10091, 노동과젠더,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11332, 도시공간문화로읽는한국사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11332, 도시공간문화로읽는한국사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10886, 동양고전의현대적이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10886, 동양고전의현대적이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11292, 모방과인간,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11292, 모방과인간,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11193, 법과젠더,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11193, 법과젠더,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10549, 북한정치의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10549, 북한정치의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10548, 북한주민의문화와생활,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10548, 북한주민의문화와생활,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10929, 브레인스펙트럼,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10929, 브레인스펙트럼,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10573, 생명윤리와법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10573, 생명윤리와법,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10074, 성문화연구,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10074, 성문화연구,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10081, 시민생활과법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10081, 시민생활과법,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10094, 여성학,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10094, 여성학,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11089, 여행과지리:글로벌화의지역탐색,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11089, 여행과지리:글로벌화의지역탐색,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10908, 영상이미지와젠더,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10908, 영상이미지와젠더,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10904, 우리사회의문제와쟁점찾기,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10904, 우리사회의문제와쟁점찾기,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10109, 인간발달과가족,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10109, 인간발달과가족,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10903, 인간발달과문화의다양성,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10903, 인간발달과문화의다양성,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11114, 인간은왜춤을추는가,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11114, 인간은왜춤을추는가,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11103, 인터넷과법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11103, 인터넷과법,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11104, 죄와벌,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11104, 죄와벌,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10905, 지구촌의사회복지,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10905, 지구촌의사회복지,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11105, 직업세계와법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11105, 직업세계와법,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11039, 키워드로읽는중국문화,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11039, 키워드로읽는중국문화,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10887, 현대중국의사회와문화,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10887, 현대중국의사회와문화,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11162, Middle Eastern Political Theology: Religious Sources,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11162, Middle Eastern Political Theology: Religious Sources,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11259, SDGs시대글로벌보건협력:개발도상국의보건의료현황과국제사회의지원,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11259, SDGs시대글로벌보건협력:개발도상국의보건의료현황과국제사회의지원,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11161, Social and Cultural Impact of Video Games,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11161, Social and Cultural Impact of Video Games,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11296, 청춘의아픔과치유:행복인문학,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11296, 청춘의아픔과치유:행복인문학,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10181, 환경과인간,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10181, 환경과인간,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11188, Introduction to Ethnic Conflict and Management,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11188, Introduction to Ethnic Conflict and Management,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11163, Literacy in the 21st Century,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11163, Literacy in the 21st Century,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10949, 국제구호와개발협력,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10949, 국제구호와개발협력,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11106, 글로벌시민의이해와리더십,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11106, 글로벌시민의이해와리더십,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10933, 대학생의성건강,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,10933, 대학생의성건강,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11308, 데이터로고전읽기,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11308, 데이터로고전읽기,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11079, 장애와사회,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2769,11079, 장애와사회,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11154, 사물인터넷개론,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11154, 사물인터넷개론,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10556, 인터넷과소셜컴퓨팅,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10556, 인터넷과소셜컴퓨팅,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11160, 정보기술과미래사회,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11160, 정보기술과미래사회,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10123, 정보사회와인터넷윤리,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10123, 정보사회와인터넷윤리,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10930, Behavior of Animals,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10930, Behavior of Animals,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11111, SF영화로배우는철학,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11111, SF영화로배우는철학,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11155, 과학과허구,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11155, 과학과허구,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11101, 과학과문화의커뮤니케이션,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11101, 과학과문화의커뮤니케이션,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11043, 글로벌사회의기록과정보,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11043, 글로벌사회의기록과정보,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10776, 글로벌시민을위한과학소양,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10776, 글로벌시민을위한과학소양,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11044, 디지털네이티브와검색엔진,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11044, 디지털네이티브와검색엔진,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11152, 모바일멀티미디어프로그래밍,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11152, 모바일멀티미디어프로그래밍,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10559, 미래를위한환경의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10559, 미래를위한환경의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11191, 식물의모든것,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11191, 식물의모든것,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10052, 약과건강,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10052, 약과건강,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11102," 에너지의이해,이용,실천",null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11102," 에너지의이해,이용,실천",null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11257, 에피소드로보는과학철학,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11257, 에피소드로보는과학철학,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10910, 위험판단심리학,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10910, 위험판단심리학,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10104, 응용통계입문,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10104, 응용통계입문,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11336, 인공지능과인간,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11336, 인공지능과인간,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11261, 인공지능시대의정보산업이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11261, 인공지능시대의정보산업이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11156," 자연과의대화,환경생태",null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11156," 자연과의대화,환경생태",null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11096, 정보화사회와통계,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11096, 정보화사회와통계,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10135, 지구의역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10135, 지구의역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11042, 컴퓨터와마음,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11042, 컴퓨터와마음,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11145, 크리에이티브컴퓨팅,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11145, 크리에이티브컴퓨팅,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10164, 현대물리학과인간사고의변혁,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,10164, 현대물리학과인간사고의변혁,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11157, 환경재난과국제협력,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11157, 환경재난과국제협력,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11159, General Biology,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11159, General Biology,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11262, 생활속의미생물,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11262, 생활속의미생물,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11187, 빅데이터사회와정보활용,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11187, 빅데이터사회와정보활용,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11264, 세계의자연유산과지오투어리즘,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11264, 세계의자연유산과지오투어리즘,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11098, 주거로보는건축문화,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2770,11098, 주거로보는건축문화,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11208, IT융합설계개론,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11208, IT융합설계개론,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11309, 문제해결과SW프로그래밍,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11309, 문제해결과SW프로그래밍,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11214, 간호와휴머니즘,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11214, 간호와휴머니즘,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11206, 계산의기초와융합적문제해결,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11206, 계산의기초와융합적문제해결,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11207, 과학자를위한기초현대통계학론,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11207, 과학자를위한기초현대통계학론,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11210, 교육커뮤니케이션의이해와실제,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11210, 교육커뮤니케이션의이해와실제,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11212, 글로벌커리어개발과기업가정신,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11212, 글로벌커리어개발과기업가정신,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11204, 논리로과학읽기,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11204, 논리로과학읽기,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11209, 시각적사고를통한일상의문화와트랜드,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11209, 시각적사고를통한일상의문화와트랜드,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11263, 예술과기술,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11263, 예술과기술,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11233, 음악과테크놀로지,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11233, 음악과테크놀로지,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11235, 의료생명분야에서의컴퓨터적사고,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11235, 의료생명분야에서의컴퓨터적사고,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11213, 질병과몸의역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11213, 질병과몸의역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11205, 컴퓨터과학적인식과문제해결,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11205, 컴퓨터과학적인식과문제해결,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11232, 컴퓨터적사고와이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11232, 컴퓨터적사고와이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11234, 컴퓨터적사고와조형적활용,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11234, 컴퓨터적사고와조형적활용,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11211, 컴퓨팅적사고와프로그래밍,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11211, 컴퓨팅적사고와프로그래밍,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11215, 통합적분쟁이해와조정,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11215, 통합적분쟁이해와조정,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11260, 기업가정신과기술혁신,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11357,데이터컨버저스와법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11357,데이터컨버저스와법,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11373,데이터컴퓨팅,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11373,데이터컴퓨팅,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11356,리눅스와시스템적사고,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11356,리눅스와시스템적사고,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11365,빅데이터와젠더,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11365,빅데이터와젠더,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11367,사회문제해결을위한R프로그래밍기초,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11367,사회문제해결을위한R프로그래밍기초,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11368,정보와인공지능의수리적이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11368,정보와인공지능의수리적이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11374,컴퓨터보안과윈도우포렌식,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11374,컴퓨터보안과윈도우포렌식,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11362,컴퓨터속의우주,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11362,컴퓨터속의우주,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
58,19,2771,11369,컴퓨터식문제해결기법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
